source,locality,bhk,price_raw,area_raw,title,url,scraped_date,price,area_sqft,price_per_sqft,year,month,month_name,week_number,festival,is_festival
99acres,Misrod,2 BHK,"₹ 8,500/month",874 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-09-30,8500,874.0,9.73,2024,9,Sep,40,,False
99acres,Misrod,2 BHK,"₹ 8,500/month",941 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-09-30,8500,941.0,9.03,2024,9,Sep,40,,False
magicbricks,Misrod,2 BHK,"₹ 8,000/month",838 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-09-30,8000,838.0,9.55,2024,9,Sep,40,,False
magicbricks,Misrod,2 BHK,"₹ 9,000/month",933 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-09-30,9000,933.0,9.65,2024,9,Sep,40,,False
magicbricks,Misrod,3 BHK,"₹ 11,500/month",1424 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-09-30,11500,1424.0,8.08,2024,9,Sep,40,,False
magicbricks,Misrod,3 BHK,"₹ 11,000/month",1481 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-09-30,11000,1481.0,7.43,2024,9,Sep,40,,False
magicbricks,Misrod,3 BHK,"₹ 13,000/month",1217 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-09-30,13000,1217.0,10.68,2024,9,Sep,40,,False
99acres,Misrod,3 BHK,"₹ 13,500/month",1267 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-09-30,13500,1267.0,10.66,2024,9,Sep,40,,False
magicbricks,Misrod,3 BHK,"₹ 11,000/month",1418 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-09-30,11000,1418.0,7.76,2024,9,Sep,40,,False
99acres,Misrod,3 BHK,"₹ 14,500/month",1367 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-09-30,14500,1367.0,10.61,2024,9,Sep,40,,False
99acres,Arera Colony,1 BHK,"₹ 8,000/month",576 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-10-07,8000,576.0,13.89,2024,10,Oct,41,Navratri,True
99acres,Arera Colony,1 BHK,"₹ 9,500/month",420 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-10-07,9500,420.0,22.62,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,1 BHK,"₹ 10,000/month",437 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-10-07,10000,437.0,22.88,2024,10,Oct,41,Navratri,True
99acres,Arera Colony,1 BHK,"₹ 9,500/month",432 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-10-07,9500,432.0,21.99,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,1 BHK,"₹ 9,500/month",471 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-10-07,9500,471.0,20.17,2024,10,Oct,41,Navratri,True
99acres,Arera Colony,2 BHK,"₹ 22,000/month",941 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-10-07,22000,941.0,23.38,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,2 BHK,"₹ 15,500/month",952 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-10-07,15500,952.0,16.28,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,2 BHK,"₹ 23,500/month",843 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-10-07,23500,843.0,27.88,2024,10,Oct,41,Navratri,True
99acres,Arera Colony,2 BHK,"₹ 18,500/month",1028 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-10-07,18500,1028.0,18.0,2024,10,Oct,41,Navratri,True
99acres,Arera Colony,2 BHK,"₹ 17,500/month",1013 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-10-07,17500,1013.0,17.28,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,3 BHK,"₹ 28,000/month",1246 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-10-07,28000,1246.0,22.47,2024,10,Oct,41,Navratri,True
99acres,Arera Colony,3 BHK,"₹ 36,000/month",1177 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-10-07,36000,1177.0,30.59,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,3 BHK,"₹ 22,500/month",1120 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-10-07,22500,1120.0,20.09,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,3 BHK,"₹ 22,000/month",1256 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-10-07,22000,1256.0,17.52,2024,10,Oct,41,Navratri,True
magicbricks,Arera Colony,3 BHK,"₹ 23,500/month",1285 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-10-07,23500,1285.0,18.29,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,1 BHK,"₹ 12,000/month",512 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,12000,512.0,23.44,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,1 BHK,"₹ 9,000/month",586 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,9000,586.0,15.36,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,1 BHK,"₹ 12,000/month",565 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,12000,565.0,21.24,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,1 BHK,"₹ 14,500/month",402 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,14500,402.0,36.07,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,1 BHK,"₹ 12,000/month",639 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,12000,639.0,18.78,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,1 BHK,"₹ 11,500/month",423 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,11500,423.0,27.19,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,1 BHK,"₹ 11,000/month",437 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,11000,437.0,25.17,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,1 BHK,"₹ 13,500/month",460 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-10-07,13500,460.0,29.35,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,2 BHK,"₹ 18,500/month",1035 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,18500,1035.0,17.87,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,2 BHK,"₹ 27,000/month",952 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,27000,952.0,28.36,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,2 BHK,"₹ 27,000/month",713 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,27000,713.0,37.87,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,2 BHK,"₹ 22,000/month",921 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,22000,921.0,23.89,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,2 BHK,"₹ 21,000/month",980 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,21000,980.0,21.43,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,2 BHK,"₹ 24,500/month",818 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,24500,818.0,29.95,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,2 BHK,"₹ 24,500/month",869 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,24500,869.0,28.19,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,2 BHK,"₹ 19,000/month",774 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-10-07,19000,774.0,24.55,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,3 BHK,"₹ 30,500/month",1372 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,30500,1372.0,22.23,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,3 BHK,"₹ 27,000/month",1312 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,27000,1312.0,20.58,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,3 BHK,"₹ 34,500/month",1274 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,34500,1274.0,27.08,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,3 BHK,"₹ 35,500/month",1282 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,35500,1282.0,27.69,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,3 BHK,"₹ 27,000/month",1316 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,27000,1316.0,20.52,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,3 BHK,"₹ 30,500/month",1118 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,30500,1118.0,27.28,2024,10,Oct,41,Navratri,True
99acres,MP Nagar,3 BHK,"₹ 27,000/month",1107 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,27000,1107.0,24.39,2024,10,Oct,41,Navratri,True
magicbricks,MP Nagar,3 BHK,"₹ 29,000/month",1290 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-10-07,29000,1290.0,22.48,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 8,500/month",629 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,8500,629.0,13.51,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 7,500/month",631 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,7500,631.0,11.89,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,000/month",512 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,8000,512.0,15.62,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 6,500/month",623 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,6500,623.0,10.43,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,500/month",604 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,8500,604.0,14.07,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 8,000/month",499 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,8000,499.0,16.03,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 7,500/month",533 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,7500,533.0,14.07,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,000/month",455 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,8000,455.0,17.58,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 8,500/month",460 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,8500,460.0,18.48,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,1 BHK,"₹ 7,500/month",508 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-10-07,7500,508.0,14.76,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 10,500/month",981 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,10500,981.0,10.7,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 17,000/month",887 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,17000,887.0,19.17,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 12,500/month",706 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,12500,706.0,17.71,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,2 BHK,"₹ 13,500/month",969 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,13500,969.0,13.93,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,2 BHK,"₹ 15,500/month",874 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,15500,874.0,17.73,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 20,500/month",887 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,20500,887.0,23.11,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,2 BHK,"₹ 11,000/month",973 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,11000,973.0,11.31,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 14,500/month",1024 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,14500,1024.0,14.16,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 12,000/month",896 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,12000,896.0,13.39,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,2 BHK,"₹ 12,500/month",762 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-10-07,12500,762.0,16.4,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 17,500/month",1106 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,17500,1106.0,15.82,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,3 BHK,"₹ 16,500/month",1132 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,16500,1132.0,14.58,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,3 BHK,"₹ 19,500/month",1479 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,19500,1479.0,13.18,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 15,500/month",1140 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,15500,1140.0,13.6,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 22,000/month",1168 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,22000,1168.0,18.84,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 20,000/month",1369 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,20000,1369.0,14.61,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 21,000/month",1165 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,21000,1165.0,18.03,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,3 BHK,"₹ 18,500/month",1182 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,18500,1182.0,15.65,2024,10,Oct,41,Navratri,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 18,500/month",1245 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,18500,1245.0,14.86,2024,10,Oct,41,Navratri,True
99acres,Shivaji Nagar,3 BHK,"₹ 20,500/month",1224 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-10-07,20500,1224.0,16.75,2024,10,Oct,41,Navratri,True
99acres,Kolar Road,1 BHK,"₹ 6,000/month",646 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-10-07,6000,646.0,9.29,2024,10,Oct,41,Navratri,True
99acres,Kolar Road,1 BHK,"₹ 7,000/month",613 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-10-07,7000,613.0,11.42,2024,10,Oct,41,Navratri,True
99acres,Kolar Road,1 BHK,"₹ 6,500/month",638 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-10-07,6500,638.0,10.19,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,1 BHK,"₹ 6,500/month",595 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-10-07,6500,595.0,10.92,2024,10,Oct,41,Navratri,True
99acres,Kolar Road,2 BHK,"₹ 8,000/month",1038 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-10-07,8000,1038.0,7.71,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,2 BHK,"₹ 13,500/month",968 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-10-07,13500,968.0,13.95,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,2 BHK,"₹ 10,500/month",743 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-10-07,10500,743.0,14.13,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,2 BHK,"₹ 13,000/month",879 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-10-07,13000,879.0,14.79,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,3 BHK,"₹ 20,000/month",1367 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-10-07,20000,1367.0,14.63,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,3 BHK,"₹ 14,500/month",1414 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-10-07,14500,1414.0,10.25,2024,10,Oct,41,Navratri,True
magicbricks,Kolar Road,3 BHK,"₹ 15,000/month",1416 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-10-07,15000,1416.0,10.59,2024,10,Oct,41,Navratri,True
99acres,Kolar Road,3 BHK,"₹ 23,500/month",1171 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-10-07,23500,1171.0,20.07,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,1 BHK,"₹ 9,000/month",636 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,9000,636.0,14.15,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,1 BHK,"₹ 7,500/month",628 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,7500,628.0,11.94,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,1 BHK,"₹ 8,000/month",648 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,8000,648.0,12.35,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,1 BHK,"₹ 7,000/month",436 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,7000,436.0,16.06,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,1 BHK,"₹ 8,000/month",531 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,8000,531.0,15.07,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,000/month",520 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,7000,520.0,13.46,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 5,500/month",407 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,5500,407.0,13.51,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 6,500/month",598 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,6500,598.0,10.87,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,500/month",426 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,7500,426.0,17.61,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,1 BHK,"₹ 6,500/month",453 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,6500,453.0,14.35,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,500/month",555 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-10-07,7500,555.0,13.51,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,2 BHK,"₹ 10,500/month",971 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,10500,971.0,10.81,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,2 BHK,"₹ 11,000/month",1042 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,11000,1042.0,10.56,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 14,000/month",992 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,14000,992.0,14.11,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 13,000/month",895 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,13000,895.0,14.53,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 12,500/month",836 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,12500,836.0,14.95,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,2 BHK,"₹ 14,000/month",770 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,14000,770.0,18.18,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,2 BHK,"₹ 13,500/month",713 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,13500,713.0,18.93,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 15,000/month",701 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,15000,701.0,21.4,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 11,500/month",706 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,11500,706.0,16.29,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 12,000/month",927 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,12000,927.0,12.94,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,2 BHK,"₹ 10,500/month",962 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-10-07,10500,962.0,10.91,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 18,000/month",1488 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,18000,1488.0,12.1,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,3 BHK,"₹ 21,500/month",1134 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,21500,1134.0,18.96,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,3 BHK,"₹ 22,500/month",1338 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,22500,1338.0,16.82,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 21,500/month",1337 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,21500,1337.0,16.08,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 14,500/month",1298 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,14500,1298.0,11.17,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,3 BHK,"₹ 22,000/month",1148 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,22000,1148.0,19.16,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 14,500/month",1414 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,14500,1414.0,10.25,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 21,500/month",1198 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,21500,1198.0,17.95,2024,10,Oct,41,Navratri,True
99acres,Ayodhya Nagar,3 BHK,"₹ 18,000/month",1217 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,18000,1217.0,14.79,2024,10,Oct,41,Navratri,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 21,000/month",1122 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-10-07,21000,1122.0,18.72,2024,10,Oct,41,Navratri,True
